"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01007099999","2021-01-10T03:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","23","30","","","-0.01","2","75","","30.00","29.97","","28","108","26","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","24","30","","","-0.01","0","76","","29.99","29.96","","28","115","26","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T05:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","23","30","","","+0.01","8","75","","29.98","29.96","","28","118","28","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T06:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","23","30","","","+0.00","6","75","","29.99","29.96","","28","120","33","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T07:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","21","30","","","-0.01","3","69","","30.00","29.97","46.60","27","122","32","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T09:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","20","29","","","-0.02","2","70","","30.02","29.99","","26","125","22","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T10:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","20","30","","","-0.03","2","66","","30.03","30.00","","27","123","21","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T11:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","21","30","","","-0.02","2","70","","30.03","30.00","","27","114","17","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T12:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","21","30","","","-0.00","0","69","","30.02","29.99","","27","102","16","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T13:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","20","28","","","+0.02","8","71","FEW:01 20","30.01","29.98","46.60","25","173","16","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T14:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","19","28","","","+0.04","8","68","","29.99","29.96","","25","140","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T15:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","18","27","","","+0.04","7","67","","29.97","29.94","","24","150","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","17","25","","","+0.04","6","72","","29.96","29.94","","23","135","11","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T17:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","15","25","","","+0.03","7","66","","29.96","29.93","","22","136","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T18:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","16","24","","","+0.03","7","69","","29.94","29.91","","22","139","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T19:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","18","26","","","+0.03","7","72","FEW:01 20","29.93","29.91","46.60","23","140","11","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T20:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","16","25","","","+0.03","7","68","","29.92","29.89","","22","147","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T21:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","15","25","","","+0.03","7","67","","29.91","29.88","","22","134","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T22:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","15","24","","","+0.04","7","68","","29.90","29.87","","21","125","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-10T23:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","17","25","","","+0.04","8","70","","29.88","29.85","","23","137","13","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-11T01:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","16","26","","","+0.05","6","67","","29.85","29.83","","23","141","13","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-11T02:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","17","26","","","+0.04","7","68","","29.85","29.82","","23","126","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-11T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","15","23","","","+0.03","7","72","","29.83","29.80","","21","184","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-11T07:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","16","24","","","+0.03","7","71","FEW:01 33","29.80","29.77","43.50","22","360","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-11T08:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","14","22","","","+0.02","7","72","","29.79","29.76","","20","267","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-11T09:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","16","24","","","+0.01","6","72","","29.79","29.76","","22","153","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-11T10:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","15","23","","","+0.01","7","72","","29.79","29.76","","21","155","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-11T12:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","12","21","","","+0.01","7","67","","29.78","29.75","","19","138","12","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-11T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","10","17","","","+0.01","6","75","","29.76","29.73","","15","296","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-12T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","10","19","","","-0.01","2","68","","29.80","29.77","","17","133","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-12T10:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","15","24","","","-0.02","2","69","","29.83","29.80","","21","126","12","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-01-12T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","24","25","","","-0.01","3","94","","29.85","29.82","","25","120","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
